IRIS,LIBIRIS,COM,LIBCOM,DEC_PIMP18,DEC_TP6018,DEC_Q118,DEC_MED18,DEC_Q318,DEC_EQ18,DEC_D118,DEC_D218,DEC_D318,DEC_D418,DEC_D618,DEC_D718,DEC_D818,DEC_D918,DEC_RD18,DEC_S80S2018,DEC_GI18,DEC_PACT18,DEC_PTSA18,DEC_PCHO18,DEC_PBEN18,DEC_PPEN18,DEC_PAUT18,DEC_NOTE18
751155701,Saint-Lambert 1,75115,Paris 15e Arrondissement,48.6,38.7,9170,16520,26070,1.02,4200,7680,10340,13310,19750,23770,28120,35290,8.4,10.2,0.391,71.7,65.8,4.1,1.8,26.3,2,0
751155702,Saint-Lambert 2,75115,Paris 15e Arrondissement,65.2,23.3,13280,23460,37270,1.02,6310,11330,15130,19550,28060,34140,41410,53440,8.5,10.3,0.403,78.3,71.6,2.5,4.2,18.8,2.9,0
751155703,Saint-Lambert 3,75115,Paris 15e Arrondissement,69,20.9,15190,28190,43960,1.02,7740,12320,17550,23270,34000,39940,48480,65240,8.4,11.8,0.429,80.1,74.2,2.5,3.4,15.3,4.6,0
751155704,Saint-Lambert 4,75115,Paris 15e Arrondissement,48.5,36.2,9300,16970,26910,1.04,5580,8050,10940,14020,20270,25060,30220,39280,7,9.7,0.4,67.4,62.1,3.9,1.4,30.5,2.1,0
751155705,Saint-Lambert 5,75115,Paris 15e Arrondissement,64.3,21.9,14580,27080,41390,0.99,6330,11600,17190,21850,32700,38230,45620,62150,9.8,12.4,0.416,78.2,71.6,2.4,4.2,17.3,4.5,0
751155706,Saint-Lambert 6,75115,Paris 15e Arrondissement,76.9,10.6,23170,38230,54830,0.83,11610,20250,25990,31610,44640,51940,59990,79180,6.8,8.2,0.377,75.8,69.8,2.2,3.8,18.2,6,0
751155707,Saint-Lambert 7,75115,Paris 15e Arrondissement,72.5,15.5,21170,32560,46420,0.78,8450,16750,23850,28030,37650,43010,50580,66880,7.9,12.3,0.438,70.2,64,1.9,4.3,15,14.8,0
751155708,Saint-Lambert 8,75115,Paris 15e Arrondissement,73.6,18.4,17330,32280,47530,0.94,7110,13780,20510,26800,37110,43990,52590,70070,9.9,12.3,0.415,70.2,63.7,2,4.5,20.1,9.7,0
751155709,Saint-Lambert 9,75115,Paris 15e Arrondissement,75.4,11.8,23390,37100,53450,0.81,11340,20060,25660,30930,43160,49820,59470,77210,6.8,8.4,0.372,79,71.6,2,5.4,15.6,5.4,0
751155710,Saint-Lambert 10,75115,Paris 15e Arrondissement,75.5,15.8,19450,33090,49760,0.92,8210,16350,22710,27430,37790,45470,54990,70630,8.6,10.1,0.389,70.1,64.6,1.9,3.6,22.9,7,0
751155711,Saint-Lambert 11,75115,Paris 15e Arrondissement,74.6,,22720,36640,55500,0.89,11810,19810,24840,30680,43660,51490,61020,78640,6.7,8.4,0.373,73.7,65.9,2.5,5.3,19.4,6.9,0
751155712,Saint-Lambert 12,75115,Paris 15e Arrondissement,71.1,13.9,20910,35120,53950,0.94,9610,17730,23260,29020,41300,49730,59380,75190,7.8,9.9,0.395,74,68.5,2.3,3.2,19,7,0
751155713,Saint-Lambert 13,75115,Paris 15e Arrondissement,81.8,,30610,45200,65030,0.76,15120,25090,33400,39300,52200,60280,69160,91160,6,7.1,0.342,75.2,69.2,1.3,4.7,18.6,6.2,0
751155714,Saint-Lambert 14,75115,Paris 15e Arrondissement,79.2,,23680,36830,54400,0.83,13790,20290,26400,31340,42190,50200,59560,73980,5.4,8.2,0.378,77.5,69.6,2.7,5.2,16.7,5.8,0
751155715,Saint-Lambert 15,75115,Paris 15e Arrondissement,73.3,14.5,20340,33300,51420,0.93,10070,17000,23600,28330,39480,46480,55990,74230,7.4,10,0.399,76.5,69.6,2.1,4.8,17.2,6.3,0
751155716,Saint-Lambert 16,75115,Paris 15e Arrondissement,78.3,13.1,21670,33230,49670,0.84,10070,18180,24770,29290,38270,45790,54950,71600,7.1,9.4,0.394,76.4,69.6,2,4.8,17.9,5.7,0
751155717,Saint-Lambert 17,75115,Paris 15e Arrondissement,74.6,14.6,20970,35000,49070,0.8,9430,17600,23740,29990,40420,45510,52680,66960,7.1,9.2,0.361,72.1,66.7,2,3.4,22.4,5.5,0
751155718,Saint-Lambert 18,75115,Paris 15e Arrondissement,71.2,14.7,19560,33710,51770,0.96,8860,17290,22460,28350,40310,46700,55480,75780,8.6,11,0.41,74.5,67.9,2.5,4.1,18.9,6.6,0
751155719,Saint-Lambert 19,75115,Paris 15e Arrondissement,76.8,12.2,22750,36000,52010,0.81,10930,19570,25280,30990,41780,48340,57120,72050,6.6,8.5,0.37,71.4,64.3,2.2,4.9,21.5,7.1,0
751155720,Saint-Lambert 20,75115,Paris 15e Arrondissement,73.5,16.5,18740,33790,54720,1.06,8370,15920,22100,27280,40380,47770,62440,84570,10.1,13.1,0.441,76.1,66,1.7,8.4,18.1,5.8,0
751155721,Saint-Lambert 21,75115,Paris 15e Arrondissement,79.8,,25140,40200,55930,0.77,14860,22640,28470,34930,46420,52740,60500,80140,5.4,6.9,0.348,60,55.3,1.6,3.1,31.2,8.8,0
751155722,Saint-Lambert 22,75115,Paris 15e Arrondissement,76.7,9.4,25280,40100,60080,0.87,13530,22570,28370,34320,46680,54660,65000,85030,6.3,9,0.395,66.4,58.8,1.9,5.7,24.5,9.1,0
751155723,Saint-Lambert 23,75115,Paris 15e Arrondissement,76.6,10,24740,38790,57160,0.84,13020,21670,27470,33050,44550,52710,62840,81640,6.3,8.1,0.374,73.5,66.3,2.4,4.8,16.8,9.7,0
751155724,Saint-Lambert 24,75115,Paris 15e Arrondissement,78.5,10.4,25080,39310,57740,0.83,12490,21130,28100,33990,45590,52360,64240,86730,6.9,9.1,0.392,78.3,69.2,2.2,6.9,15.1,6.6,0
751155725,Saint-Lambert 25,75115,Paris 15e Arrondissement,77.3,9.9,26540,42320,62080,0.84,13100,22130,30040,36770,49100,57160,68550,87120,6.6,8.6,0.382,72.5,64.1,1.9,6.5,18.4,9.1,0
751155726,Saint-Lambert 26,75115,Paris 15e Arrondissement,71.8,16.7,17440,30780,48310,1,8470,14810,20120,24750,37370,43340,52990,71610,8.5,14.7,0.498,65.7,61.2,1.5,3,15.9,18.4,0
751155727,Saint-Lambert 27,75115,Paris 15e Arrondissement,72.5,14.9,18520,28760,39000,0.71,9440,16150,21180,25060,31950,35850,42150,54440,5.8,7.3,0.342,74.4,67.2,3.3,3.9,21.9,3.7,0
751155728,Saint-Lambert 28,75115,Paris 15e Arrondissement,75.8,,23230,37480,54300,0.83,11440,20430,25640,31150,42680,50170,59520,77740,6.8,11.1,0.444,67.4,59.9,2.6,4.9,26.5,6.1,0
751155729,Saint-Lambert 29,75115,Paris 15e Arrondissement,79.6,8.7,25810,41140,61160,0.86,14450,23320,28750,34860,46930,54800,67260,90560,6.3,8.3,0.384,74.7,65.9,1.6,7.2,17.2,8.1,0
751155730,Saint-Lambert 30,75115,Paris 15e Arrondissement,76.9,10.7,24500,39490,58370,0.86,12460,21780,27610,33020,46380,53350,63260,85350,6.9,9,0.388,67.7,62.2,1.5,4,23.1,9.2,0
751155731,Saint-Lambert 31,75115,Paris 15e Arrondissement,68,19.1,16580,29170,45920,1.01,6730,13410,19660,24590,35180,41250,50580,68410,10.2,11.6,0.405,70.8,66.1,2.1,2.6,24.9,4.3,0
751155801,Necker 1,75115,Paris 15e Arrondissement,49.8,43,7980,15840,27750,1.25,4270,7080,9080,12170,20070,25030,32090,43550,10.2,13.4,0.459,72.8,67.3,3.1,2.4,23.5,3.7,0
751155802,Necker 2,75115,Paris 15e Arrondissement,58.4,30.3,11100,21990,33790,1.03,5220,9000,12870,17490,26020,30730,37010,52640,10.1,13.1,0.422,67.9,63.6,2.3,2,28.5,3.6,0
751155803,Necker 3,75115,Paris 15e Arrondissement,77.5,9.7,25370,43490,64710,0.9,13290,22270,29330,34730,50980,59170,71150,94030,7.1,9,0.386,76.5,68.9,1.9,5.7,16.6,6.9,0
751155804,Necker 4,75115,Paris 15e Arrondissement,79.7,,27160,42520,62280,0.83,14920,23590,30660,36150,49390,57110,67340,89060,6,8,0.374,69,61.7,1.4,5.9,21.9,9.1,0
751155805,Necker 5,75115,Paris 15e Arrondissement,75.4,,22300,34480,49600,0.79,12750,18680,24470,29140,40080,46070,52790,69640,5.5,7.7,0.363,77.1,69.6,1.9,5.6,18.1,4.8,0
751155806,Necker 6,75115,Paris 15e Arrondissement,74.3,12.7,21540,36700,55140,0.92,10170,18130,24800,30220,43330,50360,61310,80360,7.9,11.5,0.439,75.5,65.2,2.2,8.1,16.7,7.8,0
751155807,Necker 7,75115,Paris 15e Arrondissement,78.5,9.6,26410,43010,64890,0.89,13580,22710,29800,36400,50560,59840,72310,97100,7.2,9.3,0.397,73.4,65.1,1.8,6.5,18.3,8.3,0
751155808,Necker 8,75115,Paris 15e Arrondissement,82.5,,29590,43260,65880,0.84,18780,26250,32810,38380,50740,61130,74570,102110,5.4,7.9,0.394,69,62.4,1.9,4.7,19.3,11.7,0
751155809,Necker 9,75115,Paris 15e Arrondissement,80.9,8.9,28340,45170,66640,0.85,14930,24830,31760,38300,53470,60930,73580,98070,6.6,9.8,0.426,68.8,57.6,1.4,9.8,21.9,9.3,0
751155810,Necker 10,75115,Paris 15e Arrondissement,69.5,18.1,17120,30760,47420,0.99,8210,14230,19900,25300,36850,43140,52180,67850,8.3,12.4,0.439,66.9,61.5,2.2,3.2,20.9,12.2,0
751155811,Necker 11,75115,Paris 15e Arrondissement,75.4,12.9,23760,39110,62610,0.99,11170,19360,26870,32130,46670,55330,68250,97900,8.8,12.1,0.434,69.2,63.3,1.8,4.1,21.4,9.4,0
751155812,Necker 12,75115,Paris 15e Arrondissement,78.9,,27910,48810,74380,0.95,13230,23640,32250,38890,56310,68140,85890,128090,9.7,14.6,0.478,71.7,60.8,1.7,9.2,15.7,12.6,0
751155813,Necker 13,75115,Paris 15e Arrondissement,79.8,,32860,56670,91830,1.04,17560,28600,36880,45120,65950,81960,107190,153160,8.7,11.5,0.444,67.5,58,1.6,7.9,17.9,14.6,0
751155814,Necker 14,75115,Paris 15e Arrondissement,75.9,10.8,24650,43240,70910,1.07,12210,20730,28430,35530,51700,63590,81910,126760,10.4,14.3,0.482,68.6,55.4,1.6,11.6,19.5,11.9,0
751155815,Necker 15,75115,Paris 15e Arrondissement,77.2,13.1,22190,37330,54470,0.86,9060,18550,25390,31800,42130,50100,59250,77510,8.6,10.3,0.391,72.7,66.6,2.3,3.8,19.1,8.2,0
751155816,Necker 16,75115,Paris 15e Arrondissement,78.9,,27090,45580,68200,0.9,15670,23880,31090,38080,52430,62180,78550,117040,7.5,10.6,0.452,70.6,63,1.6,6,18.6,10.8,0
751155817,Necker 17,75115,Paris 15e Arrondissement,76.3,13,20840,38370,60150,1.02,11530,17560,23950,29570,44960,54970,66930,88090,7.6,11.3,0.438,74.6,66.4,1.4,6.8,15.5,9.9,0
751155901,Grenelle 1,75115,Paris 15e Arrondissement,76.5,12.6,21630,36650,54480,0.9,10630,18300,24490,29910,43090,49840,58100,77280,7.3,9.6,0.392,80,71.7,2.1,6.2,14.8,5.2,0
751155902,Grenelle 2,75115,Paris 15e Arrondissement,78,,25760,41240,59450,0.82,13890,21720,28750,35130,47100,54980,63980,91930,6.6,9,0.391,77.5,70.1,2.2,5.2,15.5,7,0
751155903,Grenelle 3,75115,Paris 15e Arrondissement,70.9,14.7,18800,36140,60300,1.15,9120,15420,22310,28860,45050,54160,68830,97260,10.7,16.6,0.506,76.7,69,1.7,6,16.7,6.6,0
751155904,Grenelle 4,75115,Paris 15e Arrondissement,81.6,,27780,43640,64390,0.84,15910,24550,30480,37390,50670,59280,73360,96190,6,8.3,0.385,72.8,66.5,1.6,4.7,19.4,7.8,0
751155905,Grenelle 5,75115,Paris 15e Arrondissement,77.8,10.5,23530,40230,64520,1.02,12280,20920,27360,34180,48610,58620,71000,95620,7.8,10.4,0.423,78.5,69.2,1.9,7.4,15.4,6.1,0
751155906,Grenelle 6,75115,Paris 15e Arrondissement,80.8,,26730,43850,65820,0.89,15200,23420,29910,37090,52230,59750,72920,91580,6,8.1,0.371,69.4,64,1.7,3.7,22.7,7.9,0
751155907,Grenelle 7,75115,Paris 15e Arrondissement,72.7,17.5,19180,32880,52830,1.02,8310,15300,21740,26510,40230,48120,59620,80320,9.7,16.7,0.503,65.1,59.7,1.7,3.7,19.1,15.8,0
751155908,Grenelle 8,75115,Paris 15e Arrondissement,66.7,20.3,15790,36130,66450,1.4,4770,12830,20160,27790,47670,58540,75510,99880,21,23.6,0.476,65.2,58.2,1.5,5.5,25.4,9.4,0
751155909,Grenelle 9,75115,Paris 15e Arrondissement,74.8,12.6,22310,37070,57590,0.95,9820,19130,25490,30460,43390,52200,63050,81310,8.3,10.8,0.414,75.2,67,2,6.2,17.3,7.5,0
751155910,Grenelle 10,75115,Paris 15e Arrondissement,76.2,12.4,22170,36320,54810,0.9,10710,18870,25460,30540,42650,50950,60450,87230,8.1,11.2,0.433,74.7,67.7,2.3,4.7,16,9.3,0
751155911,Grenelle 11,75115,Paris 15e Arrondissement,77.7,9.3,25500,40510,58340,0.81,13700,22510,29250,35140,48430,55310,65070,83760,6.1,8.6,0.39,78.2,65.7,2.1,10.4,14.2,7.6,0
751155912,Grenelle 12,75115,Paris 15e Arrondissement,71.1,18.7,17120,31700,49050,1.01,6860,13790,19610,25920,38230,44070,54250,71650,10.4,13.5,0.439,79.3,71.7,2.4,5.2,12.6,8.1,0
751155913,Grenelle 13,75115,Paris 15e Arrondissement,78.1,,30330,51530,83280,1.03,15640,26420,33380,40760,62100,72980,95280,142070,9.1,12.1,0.449,66.8,58.4,1.2,7.2,20.4,12.8,0
751155914,Grenelle 14,75115,Paris 15e Arrondissement,77.6,,25650,47630,74830,1.03,11750,22500,29730,38390,58100,69600,86730,119250,10.2,12.9,0.444,60.6,53.7,1.4,5.5,22.9,16.5,0
751155915,Grenelle 15,75115,Paris 15e Arrondissement,75.9,,23770,39430,57340,0.85,10590,20460,25820,31380,44490,52780,62120,81280,7.7,9.1,0.385,75.8,67.5,2.1,6.2,17.4,6.8,0
751155916,Grenelle 16,75115,Paris 15e Arrondissement,76.4,11.5,21940,36260,54760,0.9,11430,19580,24890,30540,42650,48750,62410,92910,8.1,11.3,0.453,80.5,73.6,1.9,5,10.1,9.4,0
751155917,Grenelle 17,75115,Paris 15e Arrondissement,76.3,10.4,22940,39230,64090,1.05,12670,19360,26000,32220,47180,58240,72180,97060,7.7,11,0.441,71.8,65.4,1.6,4.8,18.5,9.7,0
751155918,Grenelle 18,75115,Paris 15e Arrondissement,77.6,11.2,23750,41810,70800,1.13,11250,19940,27380,34430,51960,63560,78400,111910,9.9,12.5,0.442,69.3,62.9,1.5,4.9,19,11.7,0
751155919,Grenelle 19,75115,Paris 15e Arrondissement,71.4,17.4,19120,35090,53850,0.99,6850,14730,22640,28210,41550,49190,59480,78770,11.5,13.7,0.413,68.8,61.2,1.7,5.9,22.8,8.4,0
751156001,Javel 1,75115,Paris 15e Arrondissement,49,34.5,9440,17470,27700,1.05,4190,7630,11140,14960,21330,25420,30530,36610,8.7,10.7,0.375,70.3,65,3.8,1.5,28.1,1.6,0
751156002,Javel 2,75115,Paris 15e Arrondissement,79.1,,25930,41080,60150,0.83,15160,22630,28720,34710,46940,54900,65890,89010,5.9,7.7,0.371,65.2,57.5,1.6,6.1,25.9,8.9,0
751156003,Javel 3,75115,Paris 15e Arrondissement,76,13.8,22110,35650,51440,0.82,9410,18020,24640,29890,41620,47970,56700,74210,7.9,10.3,0.403,70.8,64.5,1.8,4.5,20.6,8.6,0
751156004,Javel 4,75115,Paris 15e Arrondissement,72.3,15.4,19550,33260,52440,0.99,8900,16570,22360,27640,39890,48020,59140,78110,8.8,13,0.453,75.1,65,1.7,8.4,16.8,8.1,0
751156005,Javel 5,75115,Paris 15e Arrondissement,79.3,9.2,24810,38070,56470,0.83,14050,21620,27500,33350,45180,52500,60750,77170,5.5,7.3,0.357,76.4,67.9,2.1,6.4,18.5,5.1,0
751156006,Javel 6,75115,Paris 15e Arrondissement,73.4,13.6,20230,33640,47820,0.82,9950,17850,22500,28020,38210,43460,53420,69490,7,8.5,0.38,77.5,71.1,1.9,4.5,16.6,5.9,0
751156007,Javel 7,75115,Paris 15e Arrondissement,69,20.8,15280,28240,46280,1.1,5980,12160,17940,23030,34200,42340,54170,68410,11.4,13,0.42,62.7,56.5,2.1,4.1,30.1,7.2,0
751156008,Javel 8,75115,Paris 15e Arrondissement,65.9,22.3,14580,26420,40040,0.96,6900,12010,17330,22050,31360,36760,43940,55970,8.1,10.9,0.398,79.4,74.7,2.3,2.4,16.2,4.4,0
751156009,Javel 9,75115,Paris 15e Arrondissement,69.8,25.1,12950,27900,44800,1.14,5990,10820,15840,22670,34530,39690,52200,71880,12,17,0.468,69.7,63.3,2.6,3.8,23,7.3,0
751156010,Javel 10,75115,Paris 15e Arrondissement,70.9,19.2,15850,30910,50440,1.12,7230,13580,19510,24350,37150,44510,56160,72500,10,11.5,0.412,80.2,74.3,2.5,3.4,15.2,4.6,0
751156012,Javel 12,75115,Paris 15e Arrondissement,75.4,12.5,22510,37710,56620,0.9,10600,18770,25610,31670,43710,52070,64410,88800,8.4,10.8,0.413,72.7,65.5,2,5.2,19.8,7.5,0
751156013,Javel 13,75115,Paris 15e Arrondissement,77.3,9.9,24850,40030,60800,0.9,13050,22310,26900,33740,46990,56420,68580,91110,7,9.3,0.403,75.2,68.7,2,4.5,17.6,7.2,0
751156014,Javel 14,75115,Paris 15e Arrondissement,64.5,23,14050,24970,37890,0.95,6370,11910,16000,20180,28690,34200,42150,58870,9.2,13.8,0.463,60.4,56.1,2.2,2.1,26.9,12.7,0
751156015,Javel 15,75115,Paris 15e Arrondissement,65.3,19.5,16420,30510,50430,1.12,6960,13240,18730,24420,36390,45440,56730,70620,10.1,13.1,0.428,72.7,64.7,2.1,5.9,20.2,7.1,0
751156016,Javel 16,75115,Paris 15e Arrondissement,70.4,19.5,16050,30490,46270,0.99,7220,13390,19060,24610,36310,42830,50780,63890,8.9,11.6,0.4,74.5,67,2.3,5.2,19.1,6.4,0
751156017,Javel 17,75115,Paris 15e Arrondissement,72.7,13.7,20490,32910,48320,0.85,9890,17350,23060,28200,38400,44500,53750,68440,6.9,11.2,0.432,76.2,61.6,2.2,12.4,17.5,6.3,0
751156018,Javel 18,75115,Paris 15e Arrondissement,70.3,15.9,18570,32660,50530,0.98,8960,15320,21940,27400,38920,46420,55680,72670,8.1,10.4,0.395,74.5,66.7,1.8,6,19.9,5.6,0
751156019,Javel 19,75115,Paris 15e Arrondissement,79.2,9.3,25760,39260,56400,0.78,13950,22670,28460,34080,45230,51530,62430,84040,6,7.3,0.358,73.7,66.6,1.9,5.2,19.2,7.1,0
751156020,Javel 20,75115,Paris 15e Arrondissement,80.1,8.2,26840,40880,61500,0.85,14720,23570,30130,35480,47950,56500,68530,90000,6.1,7.8,0.37,72.9,66.5,1.5,4.9,18.6,8.5,0
751156022,Javel 22,75115,Paris 15e Arrondissement,61.3,27.5,12080,24970,40060,1.12,6230,10390,14280,19340,29780,35710,43270,52770,8.5,12.5,0.436,87,82.6,2.3,2.1,7.3,5.7,0
751166101,Auteuil 1,75116,Paris 16e Arrondissement,58.2,25.2,12940,22070,34750,0.99,7430,10800,14710,18240,26710,31420,37250,50410,6.8,12.5,0.467,69.3,63.3,2.7,3.3,22.7,8,0
751166102,Auteuil 2,75116,Paris 16e Arrondissement,66.7,19.6,15750,29850,49820,1.14,7520,13270,17930,24500,36720,45550,56510,78360,10.4,14.2,0.456,70.5,63.4,2.9,4.2,21.3,8.2,0
751166103,Auteuil 3,75116,Paris 16e Arrondissement,69,20.5,16090,32560,50640,1.06,6640,12230,19590,26780,38610,46750,56360,77430,11.7,15.7,0.437,76.1,69.6,2.8,3.7,14.8,9.1,0
751166104,Auteuil 4,75116,Paris 16e Arrondissement,56.4,27.8,11710,21540,32000,0.94,6200,9860,13700,17650,25660,29810,34470,45130,7.3,8.8,0.367,65.7,60,4,1.7,31.3,3,0
751166105,Auteuil 5,75116,Paris 16e Arrondissement,76.3,12.2,22960,38160,64730,1.09,11230,19820,26410,32180,46330,56900,74870,104580,9.3,12.7,0.464,68.5,58.8,2.2,7.5,22,9.5,0
751166106,Auteuil 6,75116,Paris 16e Arrondissement,73.2,13.2,22590,40930,62150,0.97,9490,18490,26350,33330,48070,58020,68380,96010,10.1,16.2,0.487,66.6,55,1.8,9.8,19.4,14,0
751166107,Auteuil 7,75116,Paris 16e Arrondissement,74.3,12.7,23090,43700,70800,1.09,10820,19370,27480,34910,53200,64510,78470,110840,10.2,14.4,0.463,69.4,58.4,2.4,8.6,17.7,12.9,0
751166108,Auteuil 8,75116,Paris 16e Arrondissement,63.3,21.3,14590,25620,37880,0.91,7820,12380,16880,21550,29500,34610,43020,62850,8,12.7,0.453,72.6,62.5,2.7,7.4,22.8,4.6,0
751166109,Auteuil 9,75116,Paris 16e Arrondissement,76.9,10.5,27860,48040,74500,0.97,12260,22670,31940,40140,56490,67330,85620,113750,9.3,13.2,0.46,72.1,53.5,1.6,17,17.9,10,0
751166110,Auteuil 10,75116,Paris 16e Arrondissement,71.9,14.6,21140,39080,64770,1.12,9520,17550,24600,31270,48000,59460,74250,104470,11,18.5,0.518,63,52.2,2.3,8.5,20.1,16.9,0
751166111,Auteuil 11,75116,Paris 16e Arrondissement,76.2,,25440,45840,81190,1.22,13930,22240,29000,36460,55390,67870,91850,143820,10.3,16,0.531,60.3,52.6,1.2,6.5,17.9,21.8,0
751166112,Auteuil 12,75116,Paris 16e Arrondissement,83,,33520,57650,95360,1.07,17660,29810,38500,47520,69530,86270,107000,167530,9.5,14.6,0.509,66.8,56.3,1.2,9.3,13,20.2,0
751166113,Auteuil 13,75116,Paris 16e Arrondissement,76.7,11,27110,46840,81310,1.16,11930,21560,30290,37820,57540,70930,93610,130520,10.9,16.4,0.497,66.9,55.6,1.6,9.7,16.7,16.4,0
751166114,Auteuil 14,75116,Paris 16e Arrondissement,64.1,20.5,15860,31490,53050,1.18,7000,12710,19210,24870,37680,46730,60160,87990,12.6,19.5,0.511,75.2,67.1,2.3,5.8,13.8,11,0
751166115,Auteuil 15,75116,Paris 16e Arrondissement,70.6,16.5,19640,36840,61810,1.14,8810,15860,22660,29860,44260,55170,67630,93700,10.6,13.5,0.437,65.3,56.7,1.5,7.1,24.1,10.6,0
751166116,Auteuil 16,75116,Paris 16e Arrondissement,81.2,,28790,46880,74810,0.98,19070,25750,32250,39910,56130,69120,81910,119040,6.2,9.9,0.443,70,61.7,1.8,6.5,13.2,16.8,0
751166117,Auteuil 17,75116,Paris 16e Arrondissement,77,10,26260,44450,73670,1.07,13030,22010,29950,36790,54930,67480,82180,109230,8.4,10.7,0.418,66.2,58,1.5,6.7,21.6,12.2,0
751166118,Auteuil 18,75116,Paris 16e Arrondissement,76.4,10.5,27150,51750,82820,1.08,12390,22260,31820,42490,61230,74440,96180,140090,11.3,15.7,0.481,67.1,57.2,1.9,8,17.2,15.7,0
751166119,Auteuil 19,75116,Paris 16e Arrondissement,79.7,,29880,50540,85510,1.1,14730,24960,34490,42530,59000,75220,98430,150140,10.2,13.9,0.482,65.5,56.8,1.4,7.3,14.9,19.6,0
751166120,Auteuil 20,75116,Paris 16e Arrondissement,75.8,,27050,51940,96370,1.33,12200,22480,31260,41880,66680,84390,113350,195480,16,53.8,0.742,47.3,41,0.6,5.7,7.2,45.5,0
751166121,Auteuil 21,75116,Paris 16e Arrondissement,67.7,18.8,15780,33320,68390,1.58,7970,13680,18730,24340,45260,57920,79090,119320,15,25.2,0.573,56.7,46.7,1.5,8.5,17.4,25.9,0
751166122,Auteuil 22,75116,Paris 16e Arrondissement,79.5,,29890,55330,96640,1.21,14110,24870,35090,45350,69650,84490,110930,166300,11.8,34.8,0.677,41.5,33.4,0.8,7.3,15.9,42.6,0
751166123,Auteuil 23,75116,Paris 16e Arrondissement,73.7,10.1,28000,55820,94810,1.2,12900,23360,32990,44750,69390,87660,106340,161760,12.5,19.7,0.518,66.8,56.5,1,9.3,19.6,13.6,0
751166124,Auteuil 24,75116,Paris 16e Arrondissement,71.1,15.7,20100,42920,78870,1.37,10070,15920,24730,32980,54610,68930,92590,143350,14.2,26.8,0.576,58.9,50.6,1.2,7.1,21.3,19.8,0
751166125,Auteuil 25,75116,Paris 16e Arrondissement,74.9,12.4,25770,50190,88850,1.26,10500,21070,30820,41320,63160,80460,97700,142460,13.6,17.7,0.498,59.5,50.1,1.6,7.8,21.9,18.6,0
751166126,Auteuil 26,75116,Paris 16e Arrondissement,76.9,9.2,27310,52350,91600,1.23,14400,22640,32220,42320,66030,81960,105210,151920,10.5,18.2,0.524,61.8,52.1,1.4,8.3,18,20.2,0
751166127,Auteuil 27,75116,Paris 16e Arrondissement,74.4,14.6,19650,38940,64600,1.15,9510,16740,23490,31440,48460,58510,71140,104340,11,16.4,0.494,64.2,56.2,1.8,6.2,20.9,14.9,0
751166128,Auteuil 28,75116,Paris 16e Arrondissement,73.4,12.6,24050,46160,75040,1.1,10220,20080,28170,37240,54200,67510,83590,111010,10.9,13.4,0.428,66.5,58.1,1.4,7,24.4,9.1,0
751166129,Auteuil 29,75116,Paris 16e Arrondissement,72.1,15.8,20190,36890,60700,1.1,8280,16550,23280,29900,46320,55930,68240,93340,11.3,14.1,0.439,65.6,57.7,2,5.9,22.3,12.1,0
751166130,Auteuil 30,75116,Paris 16e Arrondissement,71.6,15.8,19330,36050,62330,1.19,8120,15990,22690,28580,44370,54930,70510,105550,13,19.2,0.523,62.2,54.6,1.7,5.9,19.9,17.9,0
751166201,Muette 1,75116,Paris 16e Arrondissement,74.9,,28410,51860,90330,1.19,12950,23230,32590,41820,64860,80920,106430,165380,12.8,19.4,0.533,66.9,55.4,1,10.5,16.6,16.5,0
751166202,Muette 2,75116,Paris 16e Arrondissement,76.6,10.4,25640,44310,77750,1.18,12670,22070,29120,35820,53800,66500,84980,124900,9.9,15.1,0.495,62.5,54.7,1.8,6,17.4,20.1,0
751166203,Muette 3,75116,Paris 16e Arrondissement,75.7,10.5,28370,55930,90700,1.11,12440,24370,34750,44260,64510,80460,100430,147220,11.8,16.2,0.479,64,54.4,1.8,7.8,18.6,17.4,0
751166204,Muette 4,75116,Paris 16e Arrondissement,76.5,9.1,30890,56880,102800,1.26,14930,26140,35630,45590,71390,90770,122380,179160,12,28.7,0.633,53.2,41.7,1.2,10.3,10.5,36.3,0
751166205,Muette 5,75116,Paris 16e Arrondissement,75.3,,27930,58400,107430,1.36,14150,22940,33370,44500,73460,91770,129450,216580,15.3,30.6,0.631,58.4,42.3,1,15.1,10.9,30.7,0
751166206,Muette 6,75116,Paris 16e Arrondissement,72.6,10.8,27220,54630,100590,1.34,12200,23160,32800,41780,66990,89020,115050,203400,16.7,26.7,0.59,60.1,45.8,0.7,13.6,15.3,24.6,0
751166207,Muette 7,75116,Paris 16e Arrondissement,69.3,,22730,55730,121390,1.77,12120,18380,26930,39360,76080,100090,155800,295780,24.4,44.3,0.667,40.8,33.3,0.5,7,13.2,46,0
751166208,Muette 8,75116,Paris 16e Arrondissement,73.6,11.1,24580,58400,126840,1.75,10760,19520,30020,41150,80670,107490,154030,281570,26.2,39.3,0.632,59.4,44.5,0.7,14.2,12.4,28.2,0
751166209,Muette 9,75116,Paris 16e Arrondissement,75.4,,29890,61870,102870,1.18,16140,25460,35610,48330,72710,91630,125840,195030,12.1,19.5,0.532,59.5,49.6,1.1,8.8,14.4,26.1,0
